GISJOIN,YEAR,STUSAB,GEOID,GEOCODE,REGIONA,DIVISIONA,STATE,STATEA,COUNTY,COUNTYA,COUSUBA,COUSUBCC,SUBMCDA,CONCITA,PLACEA,PLACECC,TRACTA,BLKGRPA,BLOCKA,AIANHHA,RES_ONLYA,TRUSTA,AIANHHCC,AITSA,TTRACTA,TBLKGRPA,ANRCA,CBSAA,MEMI,CSAA,METDIVA,NECTAA,NMEMI,CNECTAA,NECTADIVA,CBSAPCI,NECTAPCI,UAA,URA,CD116A,SLDU18A,SLDL18A,VTD,VTDI,ZCTAA,SDELMA,SDSECA,SDUNIA,PUMA,AREALAND,AREAWATR,BASENAME,NAME,FUNCSTAT,INTPTLAT,INTPTLON,LSADC,UGA,U7L001,U7L002,U7L003,U7L004,U7L005,U7L006,U7L007,U7L008,U7L009,U7L010,U7L011,U7L012,U7L013,U7L014,U7L015,U7L016,U7L017
"G2500170332401","2020","MA","1400000US25017332401","25017332401","1","1","Massachusetts","25","Middlesex County","017",,,,,,,"332401",,,,,,,,,,,"14460","1","148","15764",,,,,,,,,,,,,,,,,,"00607","5303906","4083","3324.01","Census Tract 3324.01","S","+42.4908918","-071.2079529","CT",,2466,2362,1919,53,2,321,0,10,57,104,32,3,3,1,0,18,47
"G2500170332402","2020","MA","1400000US25017332402","25017332402","1","1","Massachusetts","25","Middlesex County","017",,,,,,,"332402",,,,,,,,,,,"14460","1","148","15764",,,,,,,,,,,,,,,,,,"00607","6254012","36736","3324.02","Census Tract 3324.02","S","+42.4777173","-071.1952051","CT",,2142,2027,1388,87,1,463,0,13,75,115,31,2,0,0,0,23,59
"G2500170333100","2020","MA","1400000US25017333100","25017333100","1","1","Massachusetts","25","Middlesex County","017",,,,,,,"333100",,,,,,,,,,,"14460","1","148","15764",,,,,,,,,,,,,,,,,,"00608","7100683","32039","3331","Census Tract 3331","S","+42.4651759","-071.1834210","CT",,7687,7420,5998,367,2,667,0,79,307,267,50,6,3,0,0,54,154
"G2500170333200","2020","MA","1400000US25017333200","25017333200","1","1","Massachusetts","25","Middlesex County","017",,,,,,,"333200",,,,,,,,,,,"14460","1","148","15764",,,,,,,,,,,,,,,,,,"00608","3884685","75254","3332","Census Tract 3332","S","+42.4804046","-071.1676609","CT",,5228,4975,4159,245,17,253,3,77,221,253,46,10,3,0,0,97,97
"G2500170333300","2020","MA","1400000US25017333300","25017333300","1","1","Massachusetts","25","Middlesex County","017",,,,,,,"333300",,,,,,,,,,,"14460","1","148","15764",,,,,,,,,,,,,,,,,,"00608","1627185","436948","3333","Census Tract 3333","S","+42.4707641","-071.1520550","CT",,4316,3864,2937,257,0,190,1,145,334,452,73,5,7,0,0,185,182
"G2500170333400","2020","MA","1400000US25017333400","25017333400","1","1","Massachusetts","25","Middlesex County","017",,,,,,,"333400",,,,,,,,,,,"14460","1","148","15764",,,,,,,,,,,,,,,,,,"00608","4883574","62527","3334","Census Tract 3334","S","+42.4845479","-071.1320320","CT",,6524,6041,4770,323,6,526,0,104,312,483,102,9,0,3,0,173,196
"G2500170333501","2020","MA","1400000US25017333501","25017333501","1","1","Massachusetts","25","Middlesex County","017",,,,,,,"333501",,,,,,,,,,,"14460","1","148","15764",,,,,,,,,,,,,,,,,,"00608","3224847","8801","3335.01","Census Tract 3335.01","S","+42.4946324","-071.1515186","CT",,5093,4815,3981,197,0,336,0,66,235,278,83,4,10,0,0,79,102
"G2500170333502","2020","MA","1400000US25017333502","25017333502","1","1","Massachusetts","25","Middlesex County","017",,,,,,,"333502",,,,,,,,,,,"14460","1","148","15764",,,,,,,,,,,,,,,,,,"00608","1443446","0","3335.02","Census Tract 3335.02","S","+42.4850405","-071.1461193","CT",,3429,3106,2420,166,4,187,0,112,217,323,55,8,0,5,1,137,117
"G2500170333601","2020","MA","1400000US25017333601","25017333601","1","1","Massachusetts","25","Middlesex County","017",,,,,,,"333601",,,,,,,,,,,"14460","1","148","15764",,,,,,,,,,,,,,,,,,"00608","6254701","130322","3336.01","Census Tract 3336.01","S","+42.5114241","-071.1370059","CT",,1550,1425,903,131,4,256,0,43,88,125,21,8,0,2,0,53,41
"G2500170333602","2020","MA","1400000US25017333602","25017333602","1","1","Massachusetts","25","Middlesex County","017",,,,,,,"333602",,,,,,,,,,,"14460","1","148","15764",,,,,,,,,,,,,,,,,,"00608","4343813","15255","3336.02","Census Tract 3336.02","S","+42.5100768","-071.1570818","CT",,7049,6628,4578,472,3,1044,2,130,399,421,88,24,9,0,0,152,148
"G2500170334100","2020","MA","1400000US25017334100","25017334100","1","1","Massachusetts","25","Middlesex County","017",,,,,,,"334100",,,,,,,,,,,"14460","1","148","15764",,,,,,,,,,,,,,,,,,"00608","4409997","1491","3341","Census Tract 3341","S","+42.5120977","-071.1186479","CT",,6999,6833,6129,95,12,395,1,25,176,166,54,6,2,1,0,18,85
"G2500170334200","2020","MA","1400000US25017334200","25017334200","1","1","Massachusetts","25","Middlesex County","017",,,,,,,"334200",,,,,,,,,,,"14460","1","148","15764",,,,,,,,,,,,,,,,,,"00608","2441662","0","3342","Census Tract 3342","S","+42.5264180","-071.1179942","CT",,4070,3943,3586,65,5,141,3,31,112,127,26,1,0,2,0,29,69
"G2500170334300","2020","MA","1400000US25017334300","25017334300","1","1","Massachusetts","25","Middlesex County","017",,,,,,,"334300",,,,,,,,,,,"14460","1","148","15764",,,,,,,,,,,,,,,,,,"00608","9828867","27085","3343","Census Tract 3343","S","+42.5481562","-071.1107766","CT",,7768,7588,6987,21,3,343,0,30,204,180,41,1,8,0,1,12,117
"G2500170334400","2020","MA","1400000US25017334400","25017334400","1","1","Massachusetts","25","Middlesex County","017",,,,,,,"334400",,,,,,,,,,,"14460","1","148","15764",,,,,,,,,,,,,,,,,,"00608","9156852","8146","3344","Census Tract 3344","S","+42.5314168","-071.0881033","CT",,6681,6466,5551,137,3,468,0,53,254,215,80,3,1,0,0,30,101
"G2500170335100","2020","MA","1400000US25017335100","25017335100","1","1","Massachusetts","25","Middlesex County","017",,,,,,,"335100",,,,,,,,,,,"14460","1","148","15764",,,,,,,,,,,,,,,,,,"00608","4138742","1033718","3351","Census Tract 3351","S","+42.5155518","-071.0743668","CT",,6259,6033,5528,111,5,158,0,40,191,226,53,2,3,0,0,89,79
"G2500170335200","2020","MA","1400000US25017335200","25017335200","1","1","Massachusetts","25","Middlesex County","017",,,,,,,"335200",,,,,,,,,,,"14460","1","148","15764",,,,,,,,,,,,,,,,,,"00608","3312992","329635","3352","Census Tract 3352","S","+42.5008866","-071.0839683","CT",,6273,6019,5457,99,5,242,0,36,180,254,38,4,6,2,0,64,140
"G2500170335301","2020","MA","1400000US25017335301","25017335301","1","1","Massachusetts","25","Middlesex County","017",,,,,,,"335301",,,,,,,,,,,"14460","1","148","15764",,,,,,,,,,,,,,,,,,"00608","2837474","18721","3353.01","Census Tract 3353.01","S","+42.4938976","-071.0582063","CT",,4124,3939,3399,69,4,245,0,39,183,185,32,6,4,1,3,59,80
"G2500170335302","2020","MA","1400000US25017335302","25017335302","1","1","Massachusetts","25","Middlesex County","017",,,,,,,"335302",,,,,,,,,,,"14460","1","148","15764",,,,,,,,,,,,,,,,,,"00608","5214957","173397","3353.02","Census Tract 3353.02","S","+42.5132149","-071.0493069","CT",,5309,5109,4473,72,7,290,1,66,200,200,49,0,6,0,0,74,71
"G2500170335400","2020","MA","1400000US25017335400","25017335400","1","1","Massachusetts","25","Middlesex County","017",,,,,,,"335400",,,,,,,,,,,"14460","1","148","15764",,,,,,,,,,,,,,,,,,"00608","3641884","5102","3354","Census Tract 3354","S","+42.4822403","-071.0621379","CT",,5125,4844,4366,59,0,208,0,16,195,281,46,2,0,0,0,25,208
"G2500170336100","2020","MA","1400000US25017336100","25017336100","1","1","Massachusetts","25","Middlesex County","017",,,,,,,"336100",,,,,,,,,,,"14460","1","148","15764",,,,,,,,,,,,,,,,,,"00608","2046601","94227","3361","Census Tract 3361","S","+42.4655983","-071.0709236","CT",,5758,5516,4803,136,1,306,1,32,237,242,58,3,0,0,1,47,133
"G2500170336201","2020","MA","1400000US25017336201","25017336201","1","1","Massachusetts","25","Middlesex County","017",,,,,,,"336201",,,,,,,,,,,"14460","1","148","15764",,,,,,,,,,,,,,,,,,"00608","1415212","0","3362.01","Census Tract 3362.01","S","+42.4684449","-071.0528271","CT",,3062,2959,2700,27,2,105,0,16,109,103,25,7,0,0,0,10,61
"G2500170336202","2020","MA","1400000US25017336202","25017336202","1","1","Massachusetts","25","Middlesex County","017",,,,,,,"336202",,,,,,,,,,,"14460","1","148","15764",,,,,,,,,,,,,,,,,,"00608","1057126","0","3362.02","Census Tract 3362.02","S","+42.4612832","-071.0549338","CT",,3416,3313,2930,38,0,172,0,15,158,103,18,4,0,1,0,21,59
"G2500170336300","2020","MA","1400000US25017336300","25017336300","1","1","Massachusetts","25","Middlesex County","017",,,,,,,"336300",,,,,,,,,,,"14460","1","148","15764",,,,,,,,,,,,,,,,,,"00608","4001533","104892","3363","Census Tract 3363","S","+42.4498025","-071.0373946","CT",,6985,6708,5813,142,6,454,4,52,237,277,64,4,4,4,0,62,139
"G2500170336402","2020","MA","1400000US25017336402","25017336402","1","1","Massachusetts","25","Middlesex County","017",,,,,,,"336402",,,,,,,,,,,"14460","1","148","15764",,,,,,,,,,,,,,,,,,"00608","1125503","0","3364.02","Census Tract 3364.02","S","+42.4546821","-071.0726744","CT",,4764,4505,3707,189,2,318,0,36,253,259,34,2,4,0,0,55,164
"G2500170336403","2020","MA","1400000US25017336403","25017336403","1","1","Massachusetts","25","Middlesex County","017",,,,,,,"336403",,,,,,,,,,,"14460","1","148","15764",,,,,,,,,,,,,,,,,,"00608","1278126","15575","3364.03","Census Tract 3364.03","S","+42.4442887","-071.0767308","CT",,3254,3037,1965,239,3,600,1,38,191,217,42,5,3,0,0,49,118
"G2500170336404","2020","MA","1400000US25017336404","25017336404","1","1","Massachusetts","25","Middlesex County","017",,,,,,,"336404",,,,,,,,,,,"14460","1","148","15764",,,,,,,,,,,,,,,,,,"00608","1205426","5008","3364.04","Census Tract 3364.04","S","+42.4456776","-071.0629718","CT",,2578,2426,1818,167,3,260,1,45,132,152,27,5,4,0,0,36,80
"G2500170337101","2020","MA","1400000US25017337101","25017337101","1","1","Massachusetts","25","Middlesex County","017",,,,,,,"337101",,,,,,,,,,,"14460","1","148","15764",,,,,,,,,,,,,,,,,,"00608","1505378","16741","3371.01","Census Tract 3371.01","S","+42.4871179","-071.0809904","CT",,3220,3092,2684,85,5,168,0,13,137,128,25,6,0,2,0,21,74
"G2500170337102","2020","MA","1400000US25017337102","25017337102","1","1","Massachusetts","25","Middlesex County","017",,,,,,,"337102",,,,,,,,,,,"14460","1","148","15764",,,,,,,,,,,,,,,,,,"00608","5499962","1287726","3371.02","Census Tract 3371.02","S","+42.4668322","-071.0883271","CT",,5414,5202,4495,122,5,354,0,21,205,212,54,7,3,1,1,31,115
"G2500170337201","2020","MA","1400000US25017337201","25017337201","1","1","Massachusetts","25","Middlesex County","017",,,,,,,"337201",,,,,,,,,,,"14460","1","148","15764",,,,,,,,,,,,,,,,,,"00608","1594122","0","3372.01","Census Tract 3372.01","S","+42.4947544","-071.0944249","CT",,3370,3226,2691,105,2,226,0,57,145,144,33,6,3,1,0,41,60
"G2500170337202","2020","MA","1400000US25017337202","25017337202","1","1","Massachusetts","25","Middlesex County","017",,,,,,,"337202",,,,,,,,,,,"14460","1","148","15764",,,,,,,,,,,,,,,,,,"00608","2955380","1573","3372.02","Census Tract 3372.02","S","+42.4908429","-071.1080038","CT",,5110,4958,4358,98,0,275,1,40,186,152,27,1,0,3,0,41,80
"G2500170337300","2020","MA","1400000US25017337300","25017337300","1","1","Massachusetts","25","Middlesex County","017",,,,,,,"337300",,,,,,,,,,,"14460","1","148","15764",,,,,,,,,,,,,,,,,,"00608","4023828","326618","3373","Census Tract 3373","S","+42.4608401","-071.1022461","CT",,6130,5786,4702,232,4,487,1,60,300,344,85,4,2,2,0,118,133
"G2500170338100","2020","MA","1400000US25017338100","25017338100","1","1","Massachusetts","25","Middlesex County","017",,,,,,,"338100",,,,,,,,,,,"14460","1","148","15764",,,,,,,,,,,,,,,,,,"00607","1698252","6347","3381","Census Tract 3381","S","+42.4659118","-071.1225413","CT",,3204,3062,2155,34,0,677,1,19,176,142,32,0,3,0,0,25,82
"G2500170338200","2020","MA","1400000US25017338200","25017338200","1","1","Massachusetts","25","Middlesex County","017",,,,,,,"338200",,,,,,,,,,,"14460","1","148","15764",,,,,,,,,,,,,,,,,,"00607","1693141","57604","3382","Census Tract 3382","S","+42.4637851","-071.1381327","CT",,4271,4125,2548,102,0,1237,2,54,182,146,20,11,1,4,0,21,89
"G2500170338300","2020","MA","1400000US25017338300","25017338300","1","1","Massachusetts","25","Middlesex County","017",,,,,,,"338300",,,,,,,,,,,"14460","1","148","15764",,,,,,,,,,,,,,,,,,"00607","2099516","170471","3383","Census Tract 3383","S","+42.4584341","-071.1497227","CT",,3469,3352,2856,30,0,290,0,22,154,117,12,2,4,0,0,15,84
"G2500170338400","2020","MA","1400000US25017338400","25017338400","1","1","Massachusetts","25","Middlesex County","017",,,,,,,"338400",,,,,,,,,,,"14460","1","148","15764",,,,,,,,,,,,,,,,,,"00607","6099240","431740","3384","Census Tract 3384","S","+42.4456096","-071.1653408","CT",,6167,5990,4806,18,4,898,0,28,236,177,41,4,4,0,0,23,105
"G2500170338500","2020","MA","1400000US25017338500","25017338500","1","1","Massachusetts","25","Middlesex County","017",,,,,,,"338500",,,,,,,,,,,"14460","1","148","15764",,,,,,,,,,,,,,,,,,"00607","4031867","151277","3385","Census Tract 3385","S","+42.4476714","-071.1285873","CT",,5859,5668,4768,34,0,584,3,42,237,191,47,2,5,0,0,18,119
"G2500170339101","2020","MA","1400000US25017339101","25017339101","1","1","Massachusetts","25","Middlesex County","017",,,,,,,"339101",,,,,,,,,,,"14460","1","148","15764",,,,,,,,,,,,,,,,,,"00609","875342","15666","3391.01","Census Tract 3391.01","S","+42.4203623","-071.1105792","CT",,3267,3083,2387,234,0,280,1,29,152,184,30,1,2,2,0,47,102
"G2500170339102","2020","MA","1400000US25017339102","25017339102","1","1","Massachusetts","25","Middlesex County","017",,,,,,,"339102",,,,,,,,,,,"14460","1","148","15764",,,,,,,,,,,,,,,,,,"00609","6202819","490345","3391.02","Census Tract 3391.02","S","+42.4413787","-071.1123524","CT",,3442,3320,2847,102,0,190,0,45,136,122,31,0,0,0,0,12,79
"G2500170339200","2020","MA","1400000US25017339200","25017339200","1","1","Massachusetts","25","Middlesex County","017",,,,,,,"339200",,,,,,,,,,,"14460","1","148","15764",,,,,,,,,,,,,,,,,,"00609","2611809","330521","3392","Census Tract 3392","S","+42.4271789","-071.1368106","CT",,5700,5499,4894,143,3,219,0,35,205,201,35,7,4,0,0,52,103
"G2500170339300","2020","MA","1400000US25017339300","25017339300","1","1","Massachusetts","25","Middlesex County","017",,,,,,,"339300",,,,,,,,,,,"14460","1","148","15764",,,,,,,,,,,,,,,,,,"00609","677153","28551","3393","Census Tract 3393","S","+42.4189818","-071.1340941","CT",,2996,2869,1732,715,0,173,0,35,214,127,14,10,2,0,0,36,65
"G2500170339400","2020","MA","1400000US25017339400","25017339400","1","1","Massachusetts","25","Middlesex County","017",,,,,,,"339400",,,,,,,,,,,"14460","1","148","15764",,,,,,,,,,,,,,,,,,"00609","629016","25734","3394","Census Tract 3394","S","+42.4151299","-071.1238855","CT",,3479,3303,2537,239,4,311,0,45,167,176,41,4,0,2,0,58,71
"G2500170339500","2020","MA","1400000US25017339500","25017339500","1","1","Massachusetts","25","Middlesex County","017",,,,,,,"339500",,,,,,,,,,,"14460","1","148","15764",,,,,,,,,,,,,,,,,,"00609","1200091","18928","3395","Census Tract 3395","S","+42.4118790","-071.1150079","CT",,5662,5219,3677,325,3,735,7,100,372,443,44,6,3,0,0,127,263
"G2500170339600","2020","MA","1400000US25017339600","25017339600","1","1","Massachusetts","25","Middlesex County","017",,,,,,,"339600",,,,,,,,,,,"14460","1","148","15764",,,,,,,,,,,,,,,,,,"00609","822665","1211","3396","Census Tract 3396","S","+42.4030836","-071.1095720","CT",,5454,5084,3766,371,7,533,4,115,288,370,57,8,3,0,2,126,174
"G2500170339700","2020","MA","1400000US25017339700","25017339700","1","1","Massachusetts","25","Middlesex County","017",,,,,,,"339700",,,,,,,,,,,"14460","1","148","15764",,,,,,,,,,,,,,,,,,"00609","1268220","70195","3397","Census Tract 3397","S","+42.4059665","-071.1027538","CT",,3916,3613,2356,529,2,395,0,110,221,303,58,20,4,0,0,119,102
"G2500170339802","2020","MA","1400000US25017339802","25017339802","1","1","Massachusetts","25","Middlesex County","017",,,,,,,"339802",,,,,,,,,,,"14460","1","148","15764",,,,,,,,,,,,,,,,,,"00609","1937421","268689","3398.02","Census Tract 3398.02","S","+42.4073321","-071.0911432","CT",,5485,5079,2781,769,5,938,0,160,426,406,76,25,2,0,0,129,174
"G2500170339803","2020","MA","1400000US25017339803","25017339803","1","1","Massachusetts","25","Middlesex County","017",,,,,,,"339803",,,,,,,,,,,"14460","1","148","15764",,,,,,,,,,,,,,,,,,"00609","757033","196154","3398.03","Census Tract 3398.03","S","+42.4055646","-071.0777105","CT",,3383,3164,1701,120,5,1160,0,49,129,219,52,3,3,4,0,39,118
"G2500170339804","2020","MA","1400000US25017339804","25017339804","1","1","Massachusetts","25","Middlesex County","017",,,,,,,"339804",,,,,,,,,,,"14460","1","148","15764",,,,,,,,,,,,,,,,,,"00609","523764","0","3398.04","Census Tract 3398.04","S","+42.4112809","-071.0809088","CT",,2260,2112,1242,181,4,389,0,128,168,148,25,3,4,0,1,74,41
"G2500170339900","2020","MA","1400000US25017339900","25017339900","1","1","Massachusetts","25","Middlesex County","017",,,,,,,"339900",,,,,,,,,,,"14460","1","148","15764",,,,,,,,,,,,,,,,,,"00609","957324","0","3399","Census Tract 3399","S","+42.4186897","-071.0928483","CT",,5327,4862,3325,431,4,625,0,167,310,465,78,25,5,12,0,179,166
"G2500170340000","2020","MA","1400000US25017340000","25017340000","1","1","Massachusetts","25","Middlesex County","017",,,,,,,"340000",,,,,,,,,,,"14460","1","148","15764",,,,,,,,,,,,,,,,,,"00609","504975","0","3400","Census Tract 3400","S","+42.4230718","-071.0988148","CT",,2590,2375,1609,318,2,233,0,45,168,215,27,16,0,0,0,79,93
"G2500170340100","2020","MA","1400000US25017340100","25017340100","1","1","Massachusetts","25","Middlesex County","017",,,,,,,"340100",,,,,,,,,,,"14460","1","148","15764",,,,,,,,,,,,,,,,,,"00609","2010833","4237","3401","Census Tract 3401","S","+42.4304663","-071.0962673","CT",,6698,6372,4986,359,4,638,6,93,286,326,66,13,2,0,0,94,151
"G2500170341101","2020","MA","1400000US25017341101","25017341101","1","1","Massachusetts","25","Middlesex County","017",,,,,,,"341101",,,,,,,,,,,"14460","1","148","15764",,,,,,,,,,,,,,,,,,"00609","1130194","3312","3411.01","Census Tract 3411.01","S","+42.4354471","-071.0789964","CT",,3850,3547,1877,210,1,1178,0,64,217,303,42,13,2,0,0,110,136
"G2500170341102","2020","MA","1400000US25017341102","25017341102","1","1","Massachusetts","25","Middlesex County","017",,,,,,,"341102",,,,,,,,,,,"14460","1","148","15764",,,,,,,,,,,,,,,,,,"00609","884681","20294","3411.02","Census Tract 3411.02","S","+42.4294796","-071.0821193","CT",,5180,4832,2444,440,6,1510,2,89,341,348,59,12,10,2,0,115,150
"G2500170341200","2020","MA","1400000US25017341200","25017341200","1","1","Massachusetts","25","Middlesex County","017",,,,,,,"341200",,,,,,,,,,,"14460","1","148","15764",,,,,,,,,,,,,,,,,,"00609","1103339","0","3412","Census Tract 3412","S","+42.4213412","-071.0810667","CT",,6988,6384,2794,758,0,2228,4,211,389,604,75,21,6,0,0,282,220
"G2500170341301","2020","MA","1400000US25017341301","25017341301","1","1","Massachusetts","25","Middlesex County","017",,,,,,,"341301",,,,,,,,,,,"14460","1","148","15764",,,,,,,,,,,,,,,,,,"00609","1089059","37804","3413.01","Census Tract 3413.01","S","+42.4222878","-071.0712551","CT",,4565,4326,1343,329,4,2317,0,100,233,239,51,6,7,3,0,87,85
"G2500170341302","2020","MA","1400000US25017341302","25017341302","1","1","Massachusetts","25","Middlesex County","017",,,,,,,"341302",,,,,,,,,,,"14460","1","148","15764",,,,,,,,,,,,,,,,,,"00609","331243","7458","3413.02","Census Tract 3413.02","S","+42.4341447","-071.0692365","CT",,2273,2134,808,419,2,781,0,29,95,139,24,6,2,0,0,61,46
"G2500170341400","2020","MA","1400000US25017341400","25017341400","1","1","Massachusetts","25","Middlesex County","017",,,,,,,"341400",,,,,,,,,,,"14460","1","148","15764",,,,,,,,,,,,,,,,,,"00609","797534","0","3414","Census Tract 3414","S","+42.4189805","-071.0649464","CT",,6747,5877,2352,1124,9,1576,6,252,558,870,93,44,11,0,1,407,314
"G2500170341500","2020","MA","1400000US25017341500","25017341500","1","1","Massachusetts","25","Middlesex County","017",,,,,,,"341500",,,,,,,,,,,"14460","1","148","15764",,,,,,,,,,,,,,,,,,"00609","640872","0","3415","Census Tract 3415","S","+42.4247462","-071.0590079","CT",,5353,4577,1573,1184,14,1219,0,184,403,776,76,24,17,2,0,444,213
"G2500170341600","2020","MA","1400000US25017341600","25017341600","1","1","Massachusetts","25","Middlesex County","017",,,,,,,"341600",,,,,,,,,,,"14460","1","148","15764",,,,,,,,,,,,,,,,,,"00609","1523337","5537","3416","Census Tract 3416","S","+42.4359325","-071.0593047","CT",,6985,6263,3280,923,6,1424,1,173,456,722,109,47,10,2,2,291,261
"G2500170341700","2020","MA","1400000US25017341700","25017341700","1","1","Massachusetts","25","Middlesex County","017",,,,,,,"341700",,,,,,,,,,,"14460","1","148","15764",,,,,,,,,,,,,,,,,,"00609","1098194","0","3417","Census Tract 3417","S","+42.4362591","-071.0476696","CT",,5607,4983,2805,886,5,832,0,140,315,624,72,36,22,0,0,262,232
"G2500170341800","2020","MA","1400000US25017341800","25017341800","1","1","Massachusetts","25","Middlesex County","017",,,,,,,"341800",,,,,,,,,,,"14460","1","148","15764",,,,,,,,,,,,,,,,,,"00609","1411730","0","3418","Census Tract 3418","S","+42.4279880","-071.0483722","CT",,7075,6122,2500,1504,5,1386,0,233,494,953,122,43,27,10,0,405,346
"G2500170341901","2020","MA","1400000US25017341901","25017341901","1","1","Massachusetts","25","Middlesex County","017",,,,,,,"341901",,,,,,,,,,,"14460","1","148","15764",,,,,,,,,,,,,,,,,,"00609","1057298","23119","3419.01","Census Tract 3419.01","S","+42.4278707","-071.0340138","CT",,1515,1297,651,209,2,256,1,46,132,218,27,1,10,0,0,102,78
"G2500170341903","2020","MA","1400000US25017341903","25017341903","1","1","Massachusetts","25","Middlesex County","017",,,,,,,"341903",,,,,,,,,,,"14460","1","148","15764",,,,,,,,,,,,,,,,,,"00609","1391724","1758","3419.03","Census Tract 3419.03","S","+42.4392859","-071.0317510","CT",,6888,6178,2735,941,18,1674,0,222,588,710,119,35,11,5,0,282,258
"G2500170341904","2020","MA","1400000US25017341904","25017341904","1","1","Massachusetts","25","Middlesex County","017",,,,,,,"341904",,,,,,,,,,,"14460","1","148","15764",,,,,,,,,,,,,,,,,,"00609","605977","0","3419.04","Census Tract 3419.04","S","+42.4339012","-071.0306312","CT",,3237,2852,1349,501,4,739,0,93,166,385,83,7,4,7,0,150,134
"G2500170342101","2020","MA","1400000US25017342101","25017342101","1","1","Massachusetts","25","Middlesex County","017",,,,,,,"342101",,,,,,,,,,,"14460","1","148","15764",,,,,,,,,,,,,,,,,,"00610","617841","0","3421.01","Census Tract 3421.01","S","+42.4109507","-071.0395523","CT",,5028,3551,1871,695,5,338,0,259,383,1477,210,29,32,3,0,813,390
"G2500170342102","2020","MA","1400000US25017342102","25017342102","1","1","Massachusetts","25","Middlesex County","017",,,,,,,"342102",,,,,,,,,,,"14460","1","148","15764",,,,,,,,,,,,,,,,,,"00610","1268841","1768","3421.02","Census Tract 3421.02","S","+42.4192406","-071.0390042","CT",,4718,3640,1806,724,9,291,2,301,507,1078,164,28,35,0,0,555,296
"G2500170342201","2020","MA","1400000US25017342201","25017342201","1","1","Massachusetts","25","Middlesex County","017",,,,,,,"342201",,,,,,,,,,,"14460","1","148","15764",,,,,,,,,,,,,,,,,,"00610","519545","0","3422.01","Census Tract 3422.01","S","+42.4157258","-071.0535828","CT",,6274,4582,2012,1101,10,400,0,482,577,1692,204,24,28,0,0,992,444
"G2500170342202","2020","MA","1400000US25017342202","25017342202","1","1","Massachusetts","25","Middlesex County","017",,,,,,,"342202",,,,,,,,,,,"14460","1","148","15764",,,,,,,,,,,,,,,,,,"00610","475303","0","3422.02","Census Tract 3422.02","S","+42.4203049","-071.0478680","CT",,4208,3141,1454,647,0,498,2,156,384,1067,115,34,36,4,0,559,319
"G2500170342301","2020","MA","1400000US25017342301","25017342301","1","1","Massachusetts","25","Middlesex County","017",,,,,,,"342301",,,,,,,,,,,"14460","1","148","15764",,,,,,,,,,,,,,,,,,"00610","315076","0","3423.01","Census Tract 3423.01","S","+42.4125237","-071.0582957","CT",,3242,2283,1164,408,0,216,0,233,262,959,105,8,16,1,0,594,235
"G2500170342302","2020","MA","1400000US25017342302","25017342302","1","1","Massachusetts","25","Middlesex County","017",,,,,,,"342302",,,,,,,,,,,"14460","1","148","15764",,,,,,,,,,,,,,,,,,"00610","394512","0","3423.02","Census Tract 3423.02","S","+42.4119500","-071.0639595","CT",,4548,3322,1613,603,5,376,0,307,418,1226,100,31,27,0,0,719,349
"G2500170342401","2020","MA","1400000US25017342401","25017342401","1","1","Massachusetts","25","Middlesex County","017",,,,,,,"342401",,,,,,,,,,,"14460","1","148","15764",,,,,,,,,,,,,,,,,,"00610","496102","0","3424.01","Census Tract 3424.01","S","+42.4065607","-071.0593394","CT",,4604,3313,1470,606,5,350,3,395,484,1291,113,18,36,4,0,834,286
"G2500170342402","2020","MA","1400000US25017342402","25017342402","1","1","Massachusetts","25","Middlesex County","017",,,,,,,"342402",,,,,,,,,,,"14460","1","148","15764",,,,,,,,,,,,,,,,,,"00610","3513151","634290","3424.02","Census Tract 3424.02","S","+42.3983216","-071.0628461","CT",,3664,2658,1497,340,3,443,2,139,234,1006,142,13,12,0,0,500,339
"G2500170342501","2020","MA","1400000US25017342501","25017342501","1","1","Massachusetts","25","Middlesex County","017",,,,,,,"342501",,,,,,,,,,,"14460","1","148","15764",,,,,,,,,,,,,,,,,,"00610","529324","0","3425.01","Census Tract 3425.01","S","+42.4057831","-071.0521442","CT",,4740,3257,1473,619,2,285,1,287,590,1483,129,25,8,2,3,870,446
"G2500170342502","2020","MA","1400000US25017342502","25017342502","1","1","Massachusetts","25","Middlesex County","017",,,,,,,"342502",,,,,,,,,,,"14460","1","148","15764",,,,,,,,,,,,,,,,,,"00610","265318","0","3425.02","Census Tract 3425.02","S","+42.4111625","-071.0482756","CT",,3080,1994,939,369,7,186,0,260,233,1086,116,25,11,2,2,664,266
"G2500170342600","2020","MA","1400000US25017342600","25017342600","1","1","Massachusetts","25","Middlesex County","017",,,,,,,"342600",,,,,,,,,,,"14460","1","148","15764",,,,,,,,,,,,,,,,,,"00610","452527","0","3426","Census Tract 3426","S","+42.4049904","-071.0433146","CT",,4969,3344,1430,817,9,309,0,291,488,1625,225,25,30,4,0,837,504
"G2500170350105","2020","MA","1400000US25017350105","25017350105","1","1","Massachusetts","25","Middlesex County","017",,,,,,,"350105",,,,,,,,,,,"14460","1","148","15764",,,,,,,,,,,,,,,,,,"00610","219182","71072","3501.05","Census Tract 3501.05","S","+42.3981751","-071.0873012","CT",,1181,1046,816,43,3,83,0,32,69,135,19,2,1,2,0,61,50
